Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"else if (condition == ""cancelSave"")",Chrome 83.0.4103.97,,,2020-06-17 15:20:27,2020-06-17 15:20:27,"0,000s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-17 15:20:27,2020-06-17 15:20:28,"0,971s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Change Password,Chrome 83.0.4103.97,,,2020-06-17 15:20:28,2020-06-17 15:24:44,"4m - 15,276s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-17 15:20:28,2020-06-17 15:24:31,"4m - 2,604s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnMyProfile""))",Chrome 83.0.4103.97,,,2020-06-17 15:24:31,2020-06-17 15:24:32,"0,502s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-17 15:24:32,2020-06-17 15:24:35,"3,004s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnChangePassword_v2""))",Chrome 83.0.4103.97,,,2020-06-17 15:24:35,2020-06-17 15:24:35,"0,496s",PASSED
delay(5),Chrome 83.0.4103.97,,,2020-06-17 15:24:35,2020-06-17 15:24:40,"5,004s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeCurrentPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:24:40,2020-06-17 15:24:41,"0,442s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtCurrentPassword""), currentPass)",Chrome 83.0.4103.97,,,2020-06-17 15:24:41,2020-06-17 15:24:41,"0,456s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:24:41,2020-06-17 15:24:41,"0,444s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtNewPassword""), newPass)",Chrome 83.0.4103.97,,,2020-06-17 15:24:41,2020-06-17 15:24:42,"0,549s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/eyeConfirmNewPass""))",Chrome 83.0.4103.97,,,2020-06-17 15:24:42,2020-06-17 15:24:43,"0,777s",PASSED
"setText(findTestObject(""Rizka/Admin/Admin - Change Password/txtxNewPasswordConfirm""), confirmNewPass)",Chrome 83.0.4103.97,,,2020-06-17 15:24:43,2020-06-17 15:24:43,"0,531s",PASSED
"if (condition == ""passed"")",Chrome 83.0.4103.97,,,2020-06-17 15:24:43,2020-06-17 15:24:43,"0,001s",PASSED
"else if (condition == ""cancelSave"")",Chrome 83.0.4103.97,,,2020-06-17 15:24:43,2020-06-17 15:24:43,"0,000s",PASSED
else,Chrome 83.0.4103.97,,,2020-06-17 15:24:43,2020-06-17 15:24:44,"0,440s",PASSED
,,,,,,,
Test Cases/Rizka/Admin/Custom/Admin - Change Password,Chrome 83.0.4103.97,,,2020-06-17 15:24:44,2020-06-17 15:25:55,"1m - 11,174s",PASSED
"callTestCase(findTestCase(""Rizka/Admin/AdminMainLogin""), [:], STOP_ON_FAILURE)",Chrome 83.0.4103.97,,,2020-06-17 15:24:44,2020-06-17 15:25:42,"58,472s",PASSED
"click(findTestObject(""Rizka/Admin/Admin - Change Password/btnMyProfile""))",Chrome 83.0.4103.97,,,2020-06-17 15:25:42,2020-06-17 15:25:43,"0,435s",PASSED
delay(3),Chrome 83.0.4103.97,,,2020-06-17 15:25:43,2020-06-17 15:25:46,"3,003s",PASSED
